article_id,chunk_id
4367,4367_semantic_0000
4367,4367_semantic_0001
4368,4368_semantic_0000
4368,4368_semantic_0001
4368,4368_semantic_0002
4368,4368_semantic_0003
4369,4369_semantic_0000
4369,4369_semantic_0001
4369,4369_semantic_0002
4370,4370_semantic_0000
4370,4370_semantic_0001
4370,4370_semantic_0002
4371,4371_semantic_0000
4371,4371_semantic_0001
4372,4372_semantic_0000
4372,4372_semantic_0001
4372,4372_semantic_0002
4372,4372_semantic_0003
4372,4372_semantic_0004
4373,4373_semantic_0000
4373,4373_semantic_0001
4374,4374_semantic_0000
4374,4374_semantic_0001
4374,4374_semantic_0002
4374,4374_semantic_0003
4375,4375_semantic_0000
4375,4375_semantic_0001
4375,4375_semantic_0002
4376,4376_semantic_0000
4376,4376_semantic_0001
4377,4377_semantic_0000
4377,4377_semantic_0001
4377,4377_semantic_0002
4378,4378_semantic_0000
4379,4379_semantic_0000
4379,4379_semantic_0001
4379,4379_semantic_0002
4380,4380_semantic_0000
4380,4380_semantic_0001
4380,4380_semantic_0002
4380,4380_semantic_0003
4381,4381_semantic_0000
4381,4381_semantic_0001
4381,4381_semantic_0002
4381,4381_semantic_0003
4381,4381_semantic_0004
4382,4382_semantic_0000
4382,4382_semantic_0001
4383,4383_semantic_0000
4383,4383_semantic_0001
4383,4383_semantic_0002
4383,4383_semantic_0003
4384,4384_semantic_0000
4384,4384_semantic_0001
4384,4384_semantic_0002
4384,4384_semantic_0003
4385,4385_semantic_0000
4385,4385_semantic_0001
4385,4385_semantic_0002
4386,4386_semantic_0000
4386,4386_semantic_0001
4386,4386_semantic_0002
4387,4387_semantic_0000
4387,4387_semantic_0001
4387,4387_semantic_0002
4387,4387_semantic_0003
4387,4387_semantic_0004
4388,4388_semantic_0000
4388,4388_semantic_0001
4388,4388_semantic_0002
4389,4389_semantic_0000
4389,4389_semantic_0001
4389,4389_semantic_0002
4390,4390_semantic_0000
4390,4390_semantic_0001
4390,4390_semantic_0002
4390,4390_semantic_0003
4391,4391_semantic_0000
4391,4391_semantic_0001
4392,4392_semantic_0000
4392,4392_semantic_0001
4392,4392_semantic_0002
4393,4393_semantic_0000
4394,4394_semantic_0000
4394,4394_semantic_0001
4394,4394_semantic_0002
4394,4394_semantic_0003
4395,4395_semantic_0000
4395,4395_semantic_0001
4395,4395_semantic_0002
4395,4395_semantic_0003
4395,4395_semantic_0004
4395,4395_semantic_0005
4396,4396_semantic_0000
4396,4396_semantic_0001
4396,4396_semantic_0002
4397,4397_semantic_0000
4397,4397_semantic_0001
4398,4398_semantic_0000
4398,4398_semantic_0001
4399,4399_semantic_0000
4399,4399_semantic_0001
4399,4399_semantic_0002
4399,4399_semantic_0003
4400,4400_semantic_0000
4400,4400_semantic_0001
4401,4401_semantic_0000
4401,4401_semantic_0001
4401,4401_semantic_0002
4401,4401_semantic_0003
4402,4402_semantic_0000
4402,4402_semantic_0001
4403,4403_semantic_0000
4403,4403_semantic_0001
4403,4403_semantic_0002
4403,4403_semantic_0003
4403,4403_semantic_0004
4404,4404_semantic_0000
4404,4404_semantic_0001
4404,4404_semantic_0002
4405,4405_semantic_0000
4406,4406_semantic_0000
4406,4406_semantic_0001
4406,4406_semantic_0002
4406,4406_semantic_0003
4406,4406_semantic_0004
4407,4407_semantic_0000
4407,4407_semantic_0001
4407,4407_semantic_0002
4408,4408_semantic_0000
4408,4408_semantic_0001
4408,4408_semantic_0002
4409,4409_semantic_0000
4410,4410_semantic_0000
4410,4410_semantic_0001
4411,4411_semantic_0000
4411,4411_semantic_0001
4412,4412_semantic_0000
4412,4412_semantic_0001
4412,4412_semantic_0002
4413,4413_semantic_0000
4413,4413_semantic_0001
4413,4413_semantic_0002
4413,4413_semantic_0003
4414,4414_semantic_0000
4414,4414_semantic_0001
4414,4414_semantic_0002
4415,4415_semantic_0000
4415,4415_semantic_0001
4415,4415_semantic_0002
4415,4415_semantic_0003
4416,4416_semantic_0000
4416,4416_semantic_0001
4416,4416_semantic_0002
4417,4417_semantic_0000
4417,4417_semantic_0001
4417,4417_semantic_0002
4417,4417_semantic_0003
4418,4418_semantic_0000
4418,4418_semantic_0001
4418,4418_semantic_0002
4419,4419_semantic_0000
4419,4419_semantic_0001
4419,4419_semantic_0002
4420,4420_semantic_0000
4420,4420_semantic_0001
4420,4420_semantic_0002
4421,4421_semantic_0000
4421,4421_semantic_0001
4421,4421_semantic_0002
4422,4422_semantic_0000
4422,4422_semantic_0001
4422,4422_semantic_0002
4422,4422_semantic_0003
4423,4423_semantic_0000
4423,4423_semantic_0001
4423,4423_semantic_0002
4424,4424_semantic_0000
4424,4424_semantic_0001
4424,4424_semantic_0002
4424,4424_semantic_0003
4425,4425_semantic_0000
4425,4425_semantic_0001
4426,4426_semantic_0000
4426,4426_semantic_0001
4426,4426_semantic_0002
4427,4427_semantic_0000
4427,4427_semantic_0001
4427,4427_semantic_0002
4428,4428_semantic_0000
4428,4428_semantic_0001
4429,4429_semantic_0000
4429,4429_semantic_0001
4429,4429_semantic_0002
4429,4429_semantic_0003
4429,4429_semantic_0004
4430,4430_semantic_0000
4431,4431_semantic_0000
4431,4431_semantic_0001
4431,4431_semantic_0002
4432,4432_semantic_0000
4432,4432_semantic_0001
4432,4432_semantic_0002
4432,4432_semantic_0003
4433,4433_semantic_0000
4433,4433_semantic_0001
4433,4433_semantic_0002
4433,4433_semantic_0003
4434,4434_semantic_0000
4434,4434_semantic_0001
4434,4434_semantic_0002
4435,4435_semantic_0000
4435,4435_semantic_0001
4436,4436_semantic_0000
4437,4437_semantic_0000
4437,4437_semantic_0001
4438,4438_semantic_0000
4438,4438_semantic_0001
4439,4439_semantic_0000
4439,4439_semantic_0001
4439,4439_semantic_0002
4439,4439_semantic_0003
4440,4440_semantic_0000
4440,4440_semantic_0001
4440,4440_semantic_0002
4440,4440_semantic_0003
4441,4441_semantic_0000
4441,4441_semantic_0001
4441,4441_semantic_0002
4441,4441_semantic_0003
4442,4442_semantic_0000
4442,4442_semantic_0001
4442,4442_semantic_0002
4442,4442_semantic_0003
4442,4442_semantic_0004
4443,4443_semantic_0000
4443,4443_semantic_0001
4443,4443_semantic_0002
4443,4443_semantic_0003
4444,4444_semantic_0000
4444,4444_semantic_0001
4445,4445_semantic_0000
4445,4445_semantic_0001
4445,4445_semantic_0002
4446,4446_semantic_0000
4446,4446_semantic_0001
4447,4447_semantic_0000
4447,4447_semantic_0001
4447,4447_semantic_0002
4447,4447_semantic_0003
4448,4448_semantic_0000
4449,4449_semantic_0000
4449,4449_semantic_0001
4450,4450_semantic_0000
4450,4450_semantic_0001
4450,4450_semantic_0002
4451,4451_semantic_0000
4452,4452_semantic_0000
4452,4452_semantic_0001
4453,4453_semantic_0000
4453,4453_semantic_0001
4453,4453_semantic_0002
4453,4453_semantic_0003
4453,4453_semantic_0004
4454,4454_semantic_0000
4454,4454_semantic_0001
4454,4454_semantic_0002
4455,4455_semantic_0000
4455,4455_semantic_0001
4455,4455_semantic_0002
4456,4456_semantic_0000
4456,4456_semantic_0001
4456,4456_semantic_0002
4456,4456_semantic_0003
4457,4457_semantic_0000
4458,4458_semantic_0000
4458,4458_semantic_0001
4459,4459_semantic_0000
4460,4460_semantic_0000
4460,4460_semantic_0001
4460,4460_semantic_0002
4460,4460_semantic_0003
4461,4461_semantic_0000
4462,4462_semantic_0000
4462,4462_semantic_0001
4462,4462_semantic_0002
4463,4463_semantic_0000
4463,4463_semantic_0001
4463,4463_semantic_0002
4464,4464_semantic_0000
4464,4464_semantic_0001
4464,4464_semantic_0002
4465,4465_semantic_0000
4465,4465_semantic_0001
4465,4465_semantic_0002
4466,4466_semantic_0000
4466,4466_semantic_0001
4466,4466_semantic_0002
4467,4467_semantic_0000
4467,4467_semantic_0001
4467,4467_semantic_0002
4467,4467_semantic_0003
4467,4467_semantic_0004
4468,4468_semantic_0000
4468,4468_semantic_0001
4468,4468_semantic_0002
4469,4469_semantic_0000
4469,4469_semantic_0001
4469,4469_semantic_0002
4469,4469_semantic_0003
4469,4469_semantic_0004
4470,4470_semantic_0000
4470,4470_semantic_0001
4470,4470_semantic_0002
4470,4470_semantic_0003
4470,4470_semantic_0004
4471,4471_semantic_0000
4471,4471_semantic_0001
4471,4471_semantic_0002
4471,4471_semantic_0003
4472,4472_semantic_0000
4472,4472_semantic_0001
4472,4472_semantic_0002
4472,4472_semantic_0003
4472,4472_semantic_0004
4473,4473_semantic_0000
4473,4473_semantic_0001
4473,4473_semantic_0002
4473,4473_semantic_0003
4474,4474_semantic_0000
4475,4475_semantic_0000
4475,4475_semantic_0001
4475,4475_semantic_0002
4476,4476_semantic_0000
4476,4476_semantic_0001
4476,4476_semantic_0002
4477,4477_semantic_0000
4477,4477_semantic_0001
4477,4477_semantic_0002
4478,4478_semantic_0000
4478,4478_semantic_0001
4478,4478_semantic_0002
4478,4478_semantic_0003
4479,4479_semantic_0000
4479,4479_semantic_0001
4479,4479_semantic_0002
4480,4480_semantic_0000
4480,4480_semantic_0001
4480,4480_semantic_0002
4480,4480_semantic_0003
4480,4480_semantic_0004
4481,4481_semantic_0000
4481,4481_semantic_0001
4482,4482_semantic_0000
4482,4482_semantic_0001
4482,4482_semantic_0002
4482,4482_semantic_0003
4483,4483_semantic_0000
4483,4483_semantic_0001
4483,4483_semantic_0002
4483,4483_semantic_0003
4484,4484_semantic_0000
4484,4484_semantic_0001
4484,4484_semantic_0002
4484,4484_semantic_0003
4484,4484_semantic_0004
4485,4485_semantic_0000
4485,4485_semantic_0001
4486,4486_semantic_0000
4486,4486_semantic_0001
4487,4487_semantic_0000
4487,4487_semantic_0001
4487,4487_semantic_0002
4488,4488_semantic_0000
4488,4488_semantic_0001
4488,4488_semantic_0002
4489,4489_semantic_0000
4489,4489_semantic_0001
4489,4489_semantic_0002
4490,4490_semantic_0000
4490,4490_semantic_0001
4491,4491_semantic_0000
4491,4491_semantic_0001
4491,4491_semantic_0002
4491,4491_semantic_0003
4492,4492_semantic_0000
4492,4492_semantic_0001
4492,4492_semantic_0002
4493,4493_semantic_0000
4493,4493_semantic_0001
4493,4493_semantic_0002
4493,4493_semantic_0003
4494,4494_semantic_0000
4494,4494_semantic_0001
4494,4494_semantic_0002
4494,4494_semantic_0003
4495,4495_semantic_0000
4495,4495_semantic_0001
4495,4495_semantic_0002
4496,4496_semantic_0000
4497,4497_semantic_0000
4498,4498_semantic_0000
4498,4498_semantic_0001
4498,4498_semantic_0002
4498,4498_semantic_0003
4498,4498_semantic_0004
4499,4499_semantic_0000
4499,4499_semantic_0001
4499,4499_semantic_0002
4499,4499_semantic_0003
4500,4500_semantic_0000
4500,4500_semantic_0001
4501,4501_semantic_0000
4501,4501_semantic_0001
4502,4502_semantic_0000
4502,4502_semantic_0001
4502,4502_semantic_0002
4502,4502_semantic_0003
4503,4503_semantic_0000
4503,4503_semantic_0001
4503,4503_semantic_0002
4503,4503_semantic_0003
4503,4503_semantic_0004
4504,4504_semantic_0000
4504,4504_semantic_0001
4504,4504_semantic_0002
4505,4505_semantic_0000
4505,4505_semantic_0001
4505,4505_semantic_0002
4506,4506_semantic_0000
4506,4506_semantic_0001
4507,4507_semantic_0000
4507,4507_semantic_0001
4507,4507_semantic_0002
4508,4508_semantic_0000
4508,4508_semantic_0001
4509,4509_semantic_0000
4510,4510_semantic_0000
4510,4510_semantic_0001
4510,4510_semantic_0002
4510,4510_semantic_0003
4511,4511_semantic_0000
4511,4511_semantic_0001
4512,4512_semantic_0000
4512,4512_semantic_0001
4512,4512_semantic_0002
4513,4513_semantic_0000
4513,4513_semantic_0001
4513,4513_semantic_0002
4514,4514_semantic_0000
4514,4514_semantic_0001
4515,4515_semantic_0000
4515,4515_semantic_0001
4515,4515_semantic_0002
4516,4516_semantic_0000
4516,4516_semantic_0001
4516,4516_semantic_0002
4517,4517_semantic_0000
4517,4517_semantic_0001
4517,4517_semantic_0002
4518,4518_semantic_0000
4518,4518_semantic_0001
4519,4519_semantic_0000
4519,4519_semantic_0001
4519,4519_semantic_0002
4520,4520_semantic_0000
4520,4520_semantic_0001
4520,4520_semantic_0002
4521,4521_semantic_0000
4521,4521_semantic_0001
4521,4521_semantic_0002
4521,4521_semantic_0003
4522,4522_semantic_0000
4522,4522_semantic_0001
4522,4522_semantic_0002
4523,4523_semantic_0000
4523,4523_semantic_0001
4523,4523_semantic_0002
4524,4524_semantic_0000
4524,4524_semantic_0001
4525,4525_semantic_0000
4525,4525_semantic_0001
4525,4525_semantic_0002
4526,4526_semantic_0000
4526,4526_semantic_0001
4526,4526_semantic_0002
4527,4527_semantic_0000
4527,4527_semantic_0001
4527,4527_semantic_0002
4528,4528_semantic_0000
4528,4528_semantic_0001
4528,4528_semantic_0002
4528,4528_semantic_0003
4529,4529_semantic_0000
4529,4529_semantic_0001
4529,4529_semantic_0002
4530,4530_semantic_0000
4530,4530_semantic_0001
4531,4531_semantic_0000
4531,4531_semantic_0001
4531,4531_semantic_0002
4531,4531_semantic_0003
4532,4532_semantic_0000
4532,4532_semantic_0001
4532,4532_semantic_0002
4533,4533_semantic_0000
4533,4533_semantic_0001
4533,4533_semantic_0002
4534,4534_semantic_0000
4534,4534_semantic_0001
4535,4535_semantic_0000
4535,4535_semantic_0001
4535,4535_semantic_0002
4535,4535_semantic_0003
4536,4536_semantic_0000
4536,4536_semantic_0001
4536,4536_semantic_0002
4537,4537_semantic_0000
4537,4537_semantic_0001
4537,4537_semantic_0002
4538,4538_semantic_0000
4538,4538_semantic_0001
4538,4538_semantic_0002
4538,4538_semantic_0003
4539,4539_semantic_0000
4539,4539_semantic_0001
4540,4540_semantic_0000
4540,4540_semantic_0001
4540,4540_semantic_0002
4540,4540_semantic_0003
4541,4541_semantic_0000
4541,4541_semantic_0001
4542,4542_semantic_0000
4542,4542_semantic_0001
4542,4542_semantic_0002
4542,4542_semantic_0003
4543,4543_semantic_0000
4543,4543_semantic_0001
4543,4543_semantic_0002
4543,4543_semantic_0003
4543,4543_semantic_0004
4544,4544_semantic_0000
4544,4544_semantic_0001
4544,4544_semantic_0002
4544,4544_semantic_0003
4545,4545_semantic_0000
4545,4545_semantic_0001
4546,4546_semantic_0000
4546,4546_semantic_0001
4546,4546_semantic_0002
4546,4546_semantic_0003
4547,4547_semantic_0000
4547,4547_semantic_0001
4547,4547_semantic_0002
4548,4548_semantic_0000
4548,4548_semantic_0001
4548,4548_semantic_0002
4548,4548_semantic_0003
4548,4548_semantic_0004
4549,4549_semantic_0000
4549,4549_semantic_0001
4549,4549_semantic_0002
4549,4549_semantic_0003
4549,4549_semantic_0004
4550,4550_semantic_0000
4550,4550_semantic_0001
4550,4550_semantic_0002
4551,4551_semantic_0000
4551,4551_semantic_0001
4551,4551_semantic_0002
4551,4551_semantic_0003
4551,4551_semantic_0004
4552,4552_semantic_0000
4552,4552_semantic_0001
4552,4552_semantic_0002
4552,4552_semantic_0003
4552,4552_semantic_0004
4553,4553_semantic_0000
4553,4553_semantic_0001
4554,4554_semantic_0000
4555,4555_semantic_0000
4555,4555_semantic_0001
4555,4555_semantic_0002
4556,4556_semantic_0000
4556,4556_semantic_0001
4556,4556_semantic_0002
4556,4556_semantic_0003
4556,4556_semantic_0004
4557,4557_semantic_0000
4557,4557_semantic_0001
4558,4558_semantic_0000
4558,4558_semantic_0001
4558,4558_semantic_0002
4559,4559_semantic_0000
4559,4559_semantic_0001
4559,4559_semantic_0002
4559,4559_semantic_0003
4559,4559_semantic_0004
4560,4560_semantic_0000
4560,4560_semantic_0001
4560,4560_semantic_0002
4560,4560_semantic_0003
4561,4561_semantic_0000
4561,4561_semantic_0001
4562,4562_semantic_0000
4562,4562_semantic_0001
4562,4562_semantic_0002
4562,4562_semantic_0003
4563,4563_semantic_0000
4563,4563_semantic_0001
4563,4563_semantic_0002
4564,4564_semantic_0000
4564,4564_semantic_0001
4565,4565_semantic_0000
4565,4565_semantic_0001
4565,4565_semantic_0002
4565,4565_semantic_0003
4565,4565_semantic_0004
4566,4566_semantic_0000
4566,4566_semantic_0001
4566,4566_semantic_0002
4567,4567_semantic_0000
4567,4567_semantic_0001
4567,4567_semantic_0002
4568,4568_semantic_0000
4568,4568_semantic_0001
4569,4569_semantic_0000
4569,4569_semantic_0001
4569,4569_semantic_0002
4569,4569_semantic_0003
4570,4570_semantic_0000
4570,4570_semantic_0001
4570,4570_semantic_0002
4570,4570_semantic_0003
4571,4571_semantic_0000
4571,4571_semantic_0001
4571,4571_semantic_0002
4571,4571_semantic_0003
4572,4572_semantic_0000
4572,4572_semantic_0001
4572,4572_semantic_0002
4573,4573_semantic_0000
4573,4573_semantic_0001
4573,4573_semantic_0002
4574,4574_semantic_0000
4574,4574_semantic_0001
4575,4575_semantic_0000
4576,4576_semantic_0000
4576,4576_semantic_0001
4576,4576_semantic_0002
4577,4577_semantic_0000
4577,4577_semantic_0001
4577,4577_semantic_0002
4577,4577_semantic_0003
4578,4578_semantic_0000
4578,4578_semantic_0001
4578,4578_semantic_0002
4578,4578_semantic_0003
4579,4579_semantic_0000
4579,4579_semantic_0001
4579,4579_semantic_0002
4579,4579_semantic_0003
4580,4580_semantic_0000
4580,4580_semantic_0001
4580,4580_semantic_0002
4580,4580_semantic_0003
4580,4580_semantic_0004
4581,4581_semantic_0000
4581,4581_semantic_0001
4581,4581_semantic_0002
4581,4581_semantic_0003
4582,4582_semantic_0000
4582,4582_semantic_0001
4583,4583_semantic_0000
4583,4583_semantic_0001
4584,4584_semantic_0000
4584,4584_semantic_0001
4585,4585_semantic_0000
4585,4585_semantic_0001
4585,4585_semantic_0002
4586,4586_semantic_0000
4586,4586_semantic_0001
4586,4586_semantic_0002
4587,4587_semantic_0000
4587,4587_semantic_0001
4587,4587_semantic_0002
4588,4588_semantic_0000
4588,4588_semantic_0001
4588,4588_semantic_0002
4588,4588_semantic_0003
4589,4589_semantic_0000
4589,4589_semantic_0001
4589,4589_semantic_0002
4589,4589_semantic_0003
4590,4590_semantic_0000
4590,4590_semantic_0001
4591,4591_semantic_0000
4591,4591_semantic_0001
4591,4591_semantic_0002
4592,4592_semantic_0000
4592,4592_semantic_0001
4592,4592_semantic_0002
4593,4593_semantic_0000
4593,4593_semantic_0001
4593,4593_semantic_0002
4593,4593_semantic_0003
4594,4594_semantic_0000
4594,4594_semantic_0001
4595,4595_semantic_0000
4595,4595_semantic_0001
4595,4595_semantic_0002
4595,4595_semantic_0003
4596,4596_semantic_0000
4596,4596_semantic_0001
4597,4597_semantic_0000
4597,4597_semantic_0001
4598,4598_semantic_0000
4598,4598_semantic_0001
4598,4598_semantic_0002
4598,4598_semantic_0003
4598,4598_semantic_0004
4599,4599_semantic_0000
4599,4599_semantic_0001
4599,4599_semantic_0002
4600,4600_semantic_0000
4600,4600_semantic_0001
4600,4600_semantic_0002
4601,4601_semantic_0000
4601,4601_semantic_0001
4602,4602_semantic_0000
4602,4602_semantic_0001
4603,4603_semantic_0000
4604,4604_semantic_0000
4604,4604_semantic_0001
4604,4604_semantic_0002
4605,4605_semantic_0000
4605,4605_semantic_0001
4605,4605_semantic_0002
4605,4605_semantic_0003
4606,4606_semantic_0000
4607,4607_semantic_0000
4607,4607_semantic_0001
4607,4607_semantic_0002
4607,4607_semantic_0003
4608,4608_semantic_0000
4608,4608_semantic_0001
4609,4609_semantic_0000
4609,4609_semantic_0001
4610,4610_semantic_0000
4610,4610_semantic_0001
4610,4610_semantic_0002
4611,4611_semantic_0000
4612,4612_semantic_0000
4613,4613_semantic_0000
4613,4613_semantic_0001
4614,4614_semantic_0000
4614,4614_semantic_0001
4614,4614_semantic_0002
4614,4614_semantic_0003
4615,4615_semantic_0000
4615,4615_semantic_0001
4616,4616_semantic_0000
4616,4616_semantic_0001
4616,4616_semantic_0002
4616,4616_semantic_0003
4617,4617_semantic_0000
4617,4617_semantic_0001
4617,4617_semantic_0002
4617,4617_semantic_0003
4618,4618_semantic_0000
4618,4618_semantic_0001
4618,4618_semantic_0002
4619,4619_semantic_0000
4619,4619_semantic_0001
4619,4619_semantic_0002
4619,4619_semantic_0003
4619,4619_semantic_0004
4620,4620_semantic_0000
4620,4620_semantic_0001
4620,4620_semantic_0002
4621,4621_semantic_0000
4622,4622_semantic_0000
4622,4622_semantic_0001
4623,4623_semantic_0000
4623,4623_semantic_0001
4623,4623_semantic_0002
4624,4624_semantic_0000
4624,4624_semantic_0001
4625,4625_semantic_0000
4625,4625_semantic_0001
4625,4625_semantic_0002
4626,4626_semantic_0000
4626,4626_semantic_0001
4626,4626_semantic_0002
4626,4626_semantic_0003
4626,4626_semantic_0004
4627,4627_semantic_0000
4627,4627_semantic_0001
4627,4627_semantic_0002
4628,4628_semantic_0000
4628,4628_semantic_0001
4628,4628_semantic_0002
4629,4629_semantic_0000
4629,4629_semantic_0001
4629,4629_semantic_0002
4630,4630_semantic_0000
4630,4630_semantic_0001
4630,4630_semantic_0002
4630,4630_semantic_0003
4631,4631_semantic_0000
4631,4631_semantic_0001
4632,4632_semantic_0000
4632,4632_semantic_0001
4632,4632_semantic_0002
4632,4632_semantic_0003
4633,4633_semantic_0000
4633,4633_semantic_0001
4633,4633_semantic_0002
4634,4634_semantic_0000
4634,4634_semantic_0001
4634,4634_semantic_0002
4634,4634_semantic_0003
4635,4635_semantic_0000
4635,4635_semantic_0001
4635,4635_semantic_0002
4636,4636_semantic_0000
4636,4636_semantic_0001
4636,4636_semantic_0002
4636,4636_semantic_0003
4637,4637_semantic_0000
4637,4637_semantic_0001
4637,4637_semantic_0002
4637,4637_semantic_0003
4638,4638_semantic_0000
4638,4638_semantic_0001
4638,4638_semantic_0002
4639,4639_semantic_0000
4639,4639_semantic_0001
4639,4639_semantic_0002
4640,4640_semantic_0000
4640,4640_semantic_0001
4640,4640_semantic_0002
4641,4641_semantic_0000
4641,4641_semantic_0001
4641,4641_semantic_0002
4641,4641_semantic_0003
4642,4642_semantic_0000
4642,4642_semantic_0001
4643,4643_semantic_0000
4643,4643_semantic_0001
4643,4643_semantic_0002
4644,4644_semantic_0000
4644,4644_semantic_0001
4644,4644_semantic_0002
4644,4644_semantic_0003
4644,4644_semantic_0004
4645,4645_semantic_0000
4646,4646_semantic_0000
4646,4646_semantic_0001
4646,4646_semantic_0002
4646,4646_semantic_0003
4647,4647_semantic_0000
4648,4648_semantic_0000
4648,4648_semantic_0001
4648,4648_semantic_0002
4648,4648_semantic_0003
4649,4649_semantic_0000
4649,4649_semantic_0001
4649,4649_semantic_0002
4649,4649_semantic_0003
4649,4649_semantic_0004
4650,4650_semantic_0000
4650,4650_semantic_0001
4650,4650_semantic_0002
4651,4651_semantic_0000
4651,4651_semantic_0001
4652,4652_semantic_0000
4652,4652_semantic_0001
4652,4652_semantic_0002
4653,4653_semantic_0000
4653,4653_semantic_0001
4654,4654_semantic_0000
4654,4654_semantic_0001
4655,4655_semantic_0000
4655,4655_semantic_0001
4656,4656_semantic_0000
4656,4656_semantic_0001
4656,4656_semantic_0002
4656,4656_semantic_0003
4657,4657_semantic_0000
4657,4657_semantic_0001
4658,4658_semantic_0000
4658,4658_semantic_0001
4659,4659_semantic_0000
4659,4659_semantic_0001
4660,4660_semantic_0000
4660,4660_semantic_0001
4660,4660_semantic_0002
4661,4661_semantic_0000
4661,4661_semantic_0001
4661,4661_semantic_0002
4661,4661_semantic_0003
4662,4662_semantic_0000
4662,4662_semantic_0001
4663,4663_semantic_0000
4663,4663_semantic_0001
4663,4663_semantic_0002
4663,4663_semantic_0003
4663,4663_semantic_0004
4664,4664_semantic_0000
4664,4664_semantic_0001
4665,4665_semantic_0000
4665,4665_semantic_0001
4665,4665_semantic_0002
4665,4665_semantic_0003
4666,4666_semantic_0000
4666,4666_semantic_0001
4667,4667_semantic_0000
4668,4668_semantic_0000
4668,4668_semantic_0001
4668,4668_semantic_0002
4669,4669_semantic_0000
4669,4669_semantic_0001
4669,4669_semantic_0002
4669,4669_semantic_0003
4670,4670_semantic_0000
4671,4671_semantic_0000
4671,4671_semantic_0001
4671,4671_semantic_0002
4672,4672_semantic_0000
4672,4672_semantic_0001
4672,4672_semantic_0002
4672,4672_semantic_0003
4673,4673_semantic_0000
4673,4673_semantic_0001
4674,4674_semantic_0000
4674,4674_semantic_0001
4674,4674_semantic_0002
4675,4675_semantic_0000
4675,4675_semantic_0001
4676,4676_semantic_0000
4677,4677_semantic_0000
4677,4677_semantic_0001
4677,4677_semantic_0002
4677,4677_semantic_0003
4678,4678_semantic_0000
4678,4678_semantic_0001
4678,4678_semantic_0002
4679,4679_semantic_0000
4679,4679_semantic_0001
4679,4679_semantic_0002
4679,4679_semantic_0003
4679,4679_semantic_0004
4680,4680_semantic_0000
4680,4680_semantic_0001
4681,4681_semantic_0000
4682,4682_semantic_0000
4682,4682_semantic_0001
4682,4682_semantic_0002
4683,4683_semantic_0000
4683,4683_semantic_0001
4683,4683_semantic_0002
4684,4684_semantic_0000
4684,4684_semantic_0001
4684,4684_semantic_0002
4684,4684_semantic_0003
4685,4685_semantic_0000
4685,4685_semantic_0001
4686,4686_semantic_0000
4686,4686_semantic_0001
4686,4686_semantic_0002
4686,4686_semantic_0003
4687,4687_semantic_0000
4687,4687_semantic_0001
4688,4688_semantic_0000
4688,4688_semantic_0001
4688,4688_semantic_0002
4688,4688_semantic_0003
4689,4689_semantic_0000
4689,4689_semantic_0001
4690,4690_semantic_0000
4690,4690_semantic_0001
4691,4691_semantic_0000
4691,4691_semantic_0001
4691,4691_semantic_0002
4691,4691_semantic_0003
4692,4692_semantic_0000
4692,4692_semantic_0001
4693,4693_semantic_0000
4693,4693_semantic_0001
4693,4693_semantic_0002
4693,4693_semantic_0003
4694,4694_semantic_0000
4694,4694_semantic_0001
4694,4694_semantic_0002
4694,4694_semantic_0003
4694,4694_semantic_0004
4695,4695_semantic_0000
4695,4695_semantic_0001
4695,4695_semantic_0002
4696,4696_semantic_0000
4696,4696_semantic_0001
4696,4696_semantic_0002
4696,4696_semantic_0003
4697,4697_semantic_0000
4697,4697_semantic_0001
4697,4697_semantic_0002
4698,4698_semantic_0000
4698,4698_semantic_0001
4698,4698_semantic_0002
4698,4698_semantic_0003
4699,4699_semantic_0000
4699,4699_semantic_0001
4699,4699_semantic_0002
4700,4700_semantic_0000
4700,4700_semantic_0001
4700,4700_semantic_0002
4700,4700_semantic_0003
4701,4701_semantic_0000
4701,4701_semantic_0001
4702,4702_semantic_0000
4702,4702_semantic_0001
4702,4702_semantic_0002
4703,4703_semantic_0000
4703,4703_semantic_0001
4703,4703_semantic_0002
4704,4704_semantic_0000
4704,4704_semantic_0001
4704,4704_semantic_0002
4704,4704_semantic_0003
4704,4704_semantic_0004
4705,4705_semantic_0000
4705,4705_semantic_0001
4705,4705_semantic_0002
4705,4705_semantic_0003
4706,4706_semantic_0000
4706,4706_semantic_0001
4706,4706_semantic_0002
4706,4706_semantic_0003
4706,4706_semantic_0004
4707,4707_semantic_0000
4707,4707_semantic_0001
4707,4707_semantic_0002
4708,4708_semantic_0000
4708,4708_semantic_0001
4708,4708_semantic_0002
4708,4708_semantic_0003
4708,4708_semantic_0004
4709,4709_semantic_0000
4709,4709_semantic_0001
4709,4709_semantic_0002
4709,4709_semantic_0003
4710,4710_semantic_0000
4710,4710_semantic_0001
4710,4710_semantic_0002
4711,4711_semantic_0000
4711,4711_semantic_0001
4711,4711_semantic_0002
4711,4711_semantic_0003
4712,4712_semantic_0000
4712,4712_semantic_0001
4712,4712_semantic_0002
4713,4713_semantic_0000
4713,4713_semantic_0001
4713,4713_semantic_0002
4713,4713_semantic_0003
4713,4713_semantic_0004
4714,4714_semantic_0000
4714,4714_semantic_0001
4714,4714_semantic_0002
4714,4714_semantic_0003
4715,4715_semantic_0000
4715,4715_semantic_0001
4716,4716_semantic_0000
4716,4716_semantic_0001
4716,4716_semantic_0002
